date,close,high,low,open,volume,MA7,MA14,MA30,returns,RSI14,MACD,MACD_signal,MACD_hist,lag1,lag3,lag7
2021-10-28,3211.2890625,3256.7318322523583,3180.9938826650946,3188.567677623821,159645200,3282.6991141183034,3254.567888532366,3051.4820149739585,-0.011655062098416158,58.57139896802536,108.70609155472721,121.79036303241438,-13.084271477687167,3249.158203125,3256.731689453125,3340.043701171875
2021-10-29,3218.862548828125,3256.731519990809,3196.141166130514,3256.731519990809,155011100,3266.4695172991073,3259.436750139509,3066.882047526042,0.0023583944580276572,56.716388468980966,99.42942474358279,117.31817537464806,-17.888750631065278,3211.2890625,3294.600830078125,3332.4697265625
2021-11-01,3203.715576171875,3279.453533055371,3196.141780483525,3279.453533055371,102079300,3252.4039481026784,3262.1417061941966,3082.534562174479,-0.004705691040384541,53.73137775169052,89.81997657716101,111.81853561515065,-21.998559037989637,3218.862548828125,3249.158203125,3302.174560546875
2021-11-02,3188.567626953125,3234.010395983336,3188.567626953125,3234.010395983336,124799700,3231.846505301339,3261.6007080078125,3098.1870686848956,-0.004728244083655575,49.230752445757425,80.05923375607927,105.46667524333638,-25.407441487257117,3203.715576171875,3211.2890625,3332.4697265625
2021-11-03,3249.158203125,3256.73199847028,3188.567840362762,3218.8630217438813,100486300,3230.764578683036,3262.14168875558,3116.3641764322915,0.019002443498359556,50.74626075777869,76.3330084626059,99.63994188719029,-23.306933424584386,3188.567626953125,3218.862548828125,3256.731689453125
2021-11-04,3218.862548828125,3287.026696920956,3218.862548828125,3279.4529026884197,119591100,3219.94482421875,3262.14168875558,3132.521590169271,-0.009324154874249313,50.0,70.1269619957452,93.73734590890128,-23.61038391315607,3249.158203125,3203.715576171875,3294.600830078125
2021-11-05,3211.2890625,3234.0104473761794,3188.567677623821,3234.0104473761794,74347000,3214.5349469866073,3257.813790457589,3144.3871907552084,-0.002352845520192326,43.54836613234715,63.861354464243504,87.76214761996974,-23.900793155726234,3218.862548828125,3188.567626953125,3249.158203125
2021-11-08,3203.715576171875,3226.4369632369235,3196.141780483525,3218.863167548574,79465600,3213.4530203683034,3248.0760672433034,3154.738045247396,-0.0023583944580276572,33.333353231431204,57.620485215788904,81.73381513913357,-24.113329923344665,3211.2890625,3249.158203125,3211.2890625
2021-11-09,3218.862548828125,3218.862548828125,3196.141166130514,3203.7149603630514,92453200,3213.4530203683034,3239.961268833705,3167.3610270182294,0.004727939261808256,36.36357775458161,53.28257709666332,76.04356753063952,-22.760990433976204,3203.715576171875,3218.862548828125,3218.862548828125
2021-11-10,3218.862548828125,3226.436343060662,3188.567371897978,3203.7149603630514,69475400,3215.616873604911,3234.010410853795,3180.741389973958,0.0,39.21562802598014,49.27672227858284,70.69019848022819,-21.413476201645352,3218.862548828125,3211.2890625,3203.715576171875
2021-11-11,3218.862548828125,3256.731519990809,3203.7149603630514,3249.157725758272,149637700,3219.9447195870534,3225.8956124441966,3193.6168294270833,0.0,34.04248022863523,45.576673947852214,65.66749357375299,-20.090819625900778,3218.862548828125,3203.715576171875,3188.567626953125
2021-11-12,3196.1416015625,3249.1581684130624,3188.5678062981337,3234.0105778843304,80234400,3212.370919363839,3221.5677490234375,3202.9578531901043,-0.0070586882543017815,39.99999999999999,40.345886169562164,60.60317209291483,-20.25728592335267,3218.862548828125,3218.862548828125,3249.158203125
2021-11-15,3150.698486328125,3196.141252957858,3135.550897451548,3196.141252957858,220142300,3202.6331961495534,3211.2890101841517,3209.521793619792,-0.0142181169983705,26.829141730376733,32.16281662463189,54.91510099925824,-22.752284374626356,3196.1416015625,3218.862548828125,3218.862548828125
2021-11-16,3127.977294921875,3158.272474533709,3120.4035000189165,3120.4035000189165,163555000,3190.731515066964,3202.633231026786,3213.5611572265625,-0.0072114775516745055,28.947245642117977,23.572535283522484,48.6465878561111,-25.074052572588613,3150.698486328125,3218.862548828125,3211.2890625
2021-11-17,3180.993896484375,3180.993896484375,3150.698716517857,3158.272511509487,126523700,3187.4855608258927,3200.4692905970983,3220.377587890625,0.016949164448402554,44.999979853088725,20.80286956788359,43.0778441984656,-22.274974630582008,3127.977294921875,3196.1416015625,3203.715576171875
2021-11-18,3165.84619140625,3173.419986122533,3135.5510125411183,3143.124807257401,114881200,3179.911795479911,3196.6824079241073,3221.892342122396,-0.004761940943950327,41.46342230458311,17.18746987483655,37.89976933373979,-20.71229945890324,3180.993896484375,3150.698486328125,3218.862548828125
2021-11-19,3241.58447265625,3249.1582681531104,3196.141699675088,3196.141699675088,182167700,3183.157784598214,3199.3873291015625,3225.931705729167,0.023923550504630686,55.10203007583099,20.20082337886106,34.359980142764044,-14.159156763902985,3165.84619140625,3127.977294921875,3218.862548828125
2021-11-22,3241.58447265625,3264.305859146831,3218.863086165669,3264.305859146831,151514000,3186.4037737165177,3203.174246651786,3228.9612386067706,0.0,57.44685520680089,22.33150406288223,31.954284926787683,-9.62278086390545,3241.58447265625,3180.993896484375,3218.862548828125
2021-11-23,3188.567626953125,3241.5841908217044,3180.9938321147565,3241.5841908217044,104294200,3185.32177734375,3198.846348353795,3229.7186197916667,-0.016355225708396093,41.30430974132862,19.517086661647227,29.466845273759596,-9.949758612112369,3241.58447265625,3165.84619140625,3196.1416015625
2021-11-24,3188.567626953125,3203.715216629862,3173.420037276388,3180.9938321147565,111072800,3190.7316545758927,3196.6824253627233,3229.4661539713543,0.0,45.23812447618141,17.089641841173943,26.991404587242467,-9.901762746068524,3188.567626953125,3241.58447265625,3150.698486328125
2021-11-25,3196.1416015625,3218.8629873555983,3165.8464205050354,3165.8464205050354,123609400,3200.469412667411,3195.6004638671875,3227.9513916015626,0.0023753532919772447,47.61906589282343,15.597235562164315,24.712570782226837,-9.115335220062523,3188.567626953125,3241.58447265625,3127.977294921875
2021-11-26,3150.698486328125,3196.141252957858,3143.1246918898364,3173.419869642991,148652500,3196.1414969308034,3191.8135288783483,3225.6792561848956,-0.0142181169983705,42.55312582301817,10.62513329567264,21.895083284915998,-11.269949989243358,3196.1416015625,3188.567626953125,3180.993896484375
2021-11-29,3158.272216796875,3173.419805366644,3090.1080682329134,3143.1246282271054,164312800,3195.059500558036,3187.4856480189733,3221.892342122396,0.0024038258505580945,41.30437524701688,7.212699667914421,18.958606561515683,-11.745906893601262,3150.698486328125,3188.567626953125,3165.84619140625
2021-11-30,3097.68212890625,3196.1414630768645,3097.68212890625,3143.1248985234565,316653200,3174.502022879464,3178.829903738839,3213.813623046875,-0.019184567931916807,35.18524598481977,-0.3764527743724102,15.091594694338067,-15.468047468710477,3158.272216796875,3196.1416015625,3241.58447265625
2021-12-01,3090.108154296875,3165.846099255132,3082.534359801049,3097.681948792701,163457900,3152.862548828125,3169.6331612723216,3205.734903971354,-0.002445045777517918,34.545500366891176,-6.922271576633648,10.688821440143725,-17.611093016777374,3097.68212890625,3150.698486328125,3241.58447265625
2021-12-02,3180.993896484375,3196.141486467634,3074.9607666015627,3074.9607666015627,139281800,3151.780587332589,3168.55118233817,3201.695548502604,0.02941183209433018,48.43749291715502,-4.721731129526688,7.606710926209643,-12.328442055736332,3090.108154296875,3158.272216796875,3188.567626953125
2021-12-03,3158.272216796875,3196.141188221298,3158.272216796875,3188.5673939364133,93227100,3147.4526715959823,3169.0921630859375,3195.88896484375,-0.007142949790822306,50.81966260190958,-4.756407721485175,5.13408719667068,-9.890494918155856,3180.993896484375,3097.68212890625,3188.567626953125
2021-12-06,3112.830078125,3196.1418320407543,3112.830078125,3180.994240419708,106610000,3135.551025390625,3168.0102190290177,3191.092244466146,-0.014388290670511727,48.43754171012914,-8.3543858260864,2.4363925921192644,-10.790778418205665,3158.272216796875,3090.108154296875,3196.1416015625
2021-12-07,3203.715576171875,3203.715576171875,3150.699006353428,3173.4203934184766,182048000,3143.1248953683034,3169.6331961495534,3188.062736002604,0.029197063689907488,52.173937417660966,-3.8279826641169166,1.1835175408720282,-5.011500204988945,3112.830078125,3180.993896484375,3150.698486328125
2021-12-08,3188.567626953125,3218.862806306599,3158.2724475996515,3218.862806306599,143230200,3147.452811104911,3171.2561558314733,3186.0430501302085,-0.004728244083655575,52.17391304347826,-1.4464150798630726,0.6575310167250081,-2.1039460965880807,3203.715576171875,3158.272216796875,3158.272216796875
2021-12-09,3173.420166015625,3196.141551452491,3150.698780578759,3196.141551452491,90471500,3158.272530691964,3166.387276785714,3184.780753580729,-0.004750553448971129,42.62294562189772,-0.7723756504055928,0.37154968329888793,-1.1439253337044808,3188.567626953125,3112.830078125,3097.68212890625
2021-12-10,3127.977294921875,3150.6986796307506,3127.977294921875,3127.977294921875,122999200,3163.6824079241073,3158.272478376116,3181.7512451171874,-0.014319840650286686,38.80596296839781,-3.860552416567316,-0.47487073667435287,-3.385681679892963,3173.420166015625,3203.715576171875,3090.108154296875
2021-12-13,3150.698486328125,3180.9936640812803,3150.698486328125,3158.272280766414,86848900,3159.3544921875,3155.567539760045,3179.9840087890625,0.007263860720196691,46.031731412747824,-4.423552535237377,-1.2646070963869578,-3.1589454388504192,3127.977294921875,3188.567626953125,3180.993896484375
2021-12-14,3127.977294921875,3150.6986796307506,3127.977294921875,3143.124884727792,100110000,3155.0266462053573,3151.23965890067,3177.9643310546876,-0.0072114775516745055,43.93939837946344,-6.6267553325828885,-2.337036743626144,-4.289718588956744,3150.698486328125,3173.420166015625,3158.272216796875
2021-12-15,3180.993896484375,3203.715281459264,3135.551126534598,3143.124921526228,124522800,3164.764334542411,3150.1576799665177,3175.6921875,0.016949164448402554,48.6111005402482,-4.0481482220125145,-2.6792590393034184,-1.368889182709096,3127.977294921875,3127.977294921875,3112.830078125
2021-12-16,3135.551025390625,3196.141383369188,3120.4034358959843,3196.141383369188,136646600,3155.026541573661,3149.0757184709823,3172.91513671875,-0.014285746082057349,48.611122303794495,-5.6068115904745355,-3.2647695495376414,-2.342042040936894,3180.993896484375,3150.698486328125,3203.715576171875
2021-12-17,3112.830078125,3135.5514655565694,3097.682486503953,3097.682486503953,153165400,3144.2068917410716,3145.829851422991,3169.6331705729167,-0.007246237449698101,45.94599774790962,-8.576588523245391,-4.327133344279192,-4.249455178966199,3135.551025390625,3127.977294921875,3188.567626953125
2021-12-20,3120.403564453125,3127.977359512477,3074.960794097012,3082.534589156364,89198900,3136.6330915178573,3147.452811104911,3166.856103515625,0.002432990602778684,52.23881386911358,-10.201445176326615,-5.501995710688677,-4.699449465637938,3112.830078125,3180.993896484375,3173.420166015625
2021-12-21,3090.108154296875,3120.403332280178,3090.108154296875,3105.2557432885264,109561800,3131.223214285714,3147.452811104911,3162.5642903645835,-0.009708811546483287,50.0,-13.77495310586255,-7.156587189723452,-6.618365916139099,3120.403564453125,3135.551025390625,3127.977294921875
2021-12-22,3067.38720703125,3112.82998046875,3067.38720703125,3105.256184895833,104738000,3119.321602957589,3139.338047572545,3157.5151123046876,-0.007352800009291283,37.70491023609232,-18.230227725909117,-9.371315296960585,-8.858912428948532,3090.108154296875,3112.830078125,3150.698486328125
2021-12-23,3105.256103515625,3112.8298988900533,3074.960922017912,3097.6823081411967,72736800,3116.0757184709823,3135.55118233817,3153.728230794271,0.012345652481554836,44.44447287039064,-18.492194985301467,-11.195491234628761,-7.296703750672705,3067.38720703125,3120.403564453125,3127.977294921875
2021-12-24,3082.53466796875,3120.4036442337224,3067.387077462761,3105.2560537277336,59795000,3102.0101143973216,3133.387224469866,3149.9413330078123,-0.007317089086839146,46.66663443168656,-20.299238893290294,-13.016240766361069,-7.282998126929225,3105.256103515625,3090.108154296875,3180.993896484375
2021-12-27,3074.9609375,3112.8299145628075,3074.9609375,3082.5347329125616,65491200,3093.3543875558034,3124.1904645647323,3147.416748046875,-0.002456981440452255,32.65299946647791,-22.08785590824391,-14.830563794737637,-7.2572921135062725,3082.53466796875,3067.38720703125,3135.551025390625
2021-12-28,3097.68212890625,3112.829718778652,3082.534539033848,3097.68212890625,52952500,3091.1903948102677,3117.69864327567,3146.4069091796873,0.007389099200955318,37.99995744974396,-21.424963874353125,-16.149443810660735,-5.27552006369239,3074.9609375,3105.256103515625,3112.830078125
2021-12-29,3090.108154296875,3105.2557432885264,3082.534359801049,3097.681948792701,27676500,3086.862479073661,3111.747785295759,3143.3773844401044,-0.002445045777517918,38.77543770549825,-21.265636593000636,-17.172682367128715,-4.092954225871921,3097.68212890625,3082.53466796875,3120.403564453125
2021-12-30,3112.830078125,3135.5514655565694,3074.9610990723845,3090.1086906934306,146989400,3090.108468191964,3110.665841238839,3141.6101806640627,0.007353116037873919,47.82613570508072,-19.085888969264033,-17.555323687555777,-1.530565281708256,3090.108154296875,3074.9609375,3090.108154296875
2022-01-03,3165.84619140625,3173.419986122533,3097.682038959704,3120.4034231085525,90842500,3104.1740373883927,3111.747820172991,3139.0855712890625,0.017031483232513578,52.00002063040057,-12.93140086590347,-16.630539123225315,3.699138257321845,3112.830078125,3097.68212890625,3067.38720703125
2022-01-04,3150.698486328125,3188.567458519569,3150.698486328125,3180.9936640812803,93950000,3110.6658063616073,3113.370762416295,3136.0560384114583,-0.00478472552433018,53.06120435132703,-9.170506023452162,-15.138532503270685,5.968026479818523,3165.84619140625,3090.108154296875,3105.256103515625
2022-01-05,3188.567626953125,3203.715216629862,3127.9772682461776,3165.8462424380195,174376400,3125.8133719308034,3113.9117431640625,3136.0560384114583,0.01201928422834686,51.06382249095363,-3.0985286922050364,-12.730531741057556,9.63200304885252,3150.698486328125,3112.830078125,3082.53466796875
2022-01-06,3150.698486328125,3211.288841834435,3135.550897451548,3211.288841834435,137280000,3136.6330217633927,3114.9937046595983,3134.793733723958,-0.011876536757411182,52.17389780956426,-1.3268707339088905,-10.449799539627822,9.122928805718931,3188.567626953125,3165.84619140625,3074.9609375
2022-01-07,3173.420166015625,3180.9939611612467,3143.1249854331368,3158.2725757243807,101275000,3147.4527413504466,3119.3215680803573,3134.0363525390626,0.007211632527230671,58.695607995655294,1.8888570516101026,-7.982068221380237,9.87092527299034,3150.698486328125,3150.698486328125,3097.68212890625
2022-01-10,3165.84619140625,3188.5675755550988,3165.84619140625,3173.419986122533,70722600,3158.2724609375,3122.56747000558,3134.5412760416666,-0.002386691397024965,56.52170561594139,3.782584754597792,-5.629137626184631,9.411722380782424,3173.420166015625,3188.567626953125,3090.108154296875
2022-01-11,3143.124755859375,3165.846139636672,3127.9771666745105,3165.846139636672,99404900,3162.600272042411,3126.3543701171875,3134.0363606770834,-0.007177049727985163,57.77777141039711,3.4106320024343404,-3.8211837004608373,7.231815702895178,3165.84619140625,3150.698486328125,3112.830078125
2022-01-12,3150.698486328125,3165.846075204702,3127.977103013259,3158.272280766414,65907000,3160.4363141741073,3132.30517578125,3135.803572591146,0.0024096181529642546,62.79059132913181,3.6845206584753214,-2.3200428286736057,6.004563487148927,3143.124755859375,3173.420166015625,3165.84619140625
2022-01-13,3173.420166015625,3173.420166015625,3158.2725757243807,3165.846370870003,103522400,3163.6822684151784,3137.1740373883927,3138.5806396484377,0.007211632527230671,60.97555031063323,5.669672593026462,-0.7220997443335921,6.391772337360054,3150.698486328125,3165.84619140625,3150.698486328125
2022-01-14,3165.84619140625,3188.5675755550988,3150.698601973684,3173.419986122533,110213800,3160.436349051339,3143.1248604910716,3138.075716145833,-0.002386691397024965,64.10246025619196,6.556187700054579,0.7335577445440422,5.822629955510537,3173.420166015625,3143.124755859375,3188.567626953125
2022-01-17,3188.567626953125,3188.567626953125,3165.8462424380195,3180.9938321147565,102957100,3165.8462262834823,3151.2396240234375,3139.0855631510417,0.007177049727985052,68.29255636561763,8.988572597333587,2.3845607151019514,6.604011882231635,3165.84619140625,3150.698486328125,3150.698486328125
2022-01-18,3173.420166015625,3211.289141743735,3135.551190287515,3211.289141743735,120275000,3165.8462262834823,3156.649483816964,3141.105232747396,-0.004750553448971129,62.49994963320888,9.583508922440615,3.8243503565696844,5.75915856587093,3188.567626953125,3173.420166015625,3173.420166015625
2022-01-19,3127.977294921875,3188.567654145543,3127.977294921875,3188.567654145543,109954700,3160.4363839285716,3159.354422433036,3138.5806233723956,-0.014319840650286686,55.55555555555556,6.3153410110153345,4.322548487458815,1.9927925235565196,3173.420166015625,3165.84619140625,3165.84619140625
2022-01-20,3127.977294921875,3150.6986796307506,3112.829705115958,3127.977294921875,86394600,3158.2724609375,3160.436366489955,3136.5609456380207,0.0,52.380886595611926,3.682840897949518,4.194606969556956,-0.5117660716074379,3127.977294921875,3188.567626953125,3143.124755859375
2022-01-21,3158.272216796875,3158.272216796875,3112.829451087567,3127.9770396573363,84972500,3159.354422433036,3159.8953683035716,3136.056013997396,0.009685147626928847,48.7179232861631,3.9950600370234497,4.154697583050255,-0.15963754602680513,3127.977294921875,3173.420166015625,3150.698486328125
2022-01-24,3120.403564453125,3150.698744690534,3105.2559743344204,3135.5511545718296,76709900,3151.7806222098216,3157.7314453125,3135.8035563151043,-0.011990306643724469,45.23814640451043,1.1732872662892078,3.5584155196980456,-2.385128253408838,3158.272216796875,3127.977294921875,3173.420166015625
2022-01-25,3082.53466796875,3112.829848980728,3029.518101197789,3105.2560537277336,185007800,3139.878976004464,3150.1576625279017,3133.531429036458,-0.012135897072983792,33.33338449978778,-4.07175479234229,2.0323814572899788,-6.104136249632269,3120.403564453125,3127.977294921875,3165.84619140625
2022-01-26,3097.68212890625,3105.255923842451,3052.2393592890435,3052.2393592890435,97589500,3126.895333426339,3146.370779854911,3132.521590169271,0.00491396288090451,41.025681292768056,-6.926372002325479,0.24063076536688732,-7.167002767692367,3082.53466796875,3158.272216796875,3188.567626953125
2022-01-27,3135.551025390625,3135.551025390625,3074.9606674120623,3082.5344621593827,80682900,3121.4854561941966,3143.665841238839,3131.006827799479,0.01222491363171141,43.90240834271554,-6.0630818119370815,-1.0201117500939065,-5.0429700618431745,3097.68212890625,3120.403564453125,3173.420166015625
2022-01-28,3135.551025390625,3158.272409632586,3097.682051654024,3158.272409632586,84812100,3122.5674176897323,3141.5019008091517,3131.006827799479,0.0,44.99999597063073,-5.317619904231378,-1.879613380921401,-3.4380065233099772,3135.551025390625,3082.53466796875,3127.977294921875
2022-01-31,3082.53466796875,3158.272620498695,3082.53466796875,3158.272620498695,78498500,3116.075613839286,3137.1740373883927,3129.9969807942707,-0.016908146923002243,40.90911421950699,-8.902193988495128,-3.2841295024361465,-5.618064486058982,3135.551025390625,3097.68212890625,3127.977294921875
2022-02-02,3082.53466796875,3120.4036442337224,3074.960872715756,3120.4036442337224,81546300,3105.2559640066966,3132.305193219866,3128.734684244792,0.0,39.53491684502101,-11.609171473448896,-4.949137896638696,-6.6600335768102,3082.53466796875,3135.551025390625,3158.272216796875
2022-02-03,3127.977294921875,3165.846269436668,3127.977294921875,3165.846269436668,157898800,3106.3379255022323,3129.0592738560267,3129.9969889322915,0.014741967843972192,43.47822735490743,-9.97267166655638,-5.953844650622234,-4.018827015934146,3082.53466796875,3135.551025390625,3120.403564453125
2022-02-04,3188.567626953125,3188.567626953125,3143.1248579229145,3158.2724475996515,236602900,3121.4854910714284,3130.6822335379466,3134.036336263021,0.01937045135513471,52.830203597548916,-3.7434482180187842,-5.511765364101544,1.7683171460827598,3127.977294921875,3082.53466796875,3082.53466796875
2022-02-07,3332.4697265625,3340.0435213955966,3196.141419566761,3211.2890092329544,468016600,3155.0265764508927,3140.960954938616,3141.6101236979166,0.045130640602684124,63.768149118139384,12.659027651731321,-1.8776067609349707,14.536634412666292,3188.567626953125,3082.53466796875,3097.68212890625
2022-02-08,3362.76513671875,3446.076885601421,3332.469955306869,3370.33893207172,310878100,3187.4857352120534,3154.485595703125,3150.951139322917,0.00909097835601358,67.60567280962255,27.782435737056858,4.054401738663395,23.728033998393464,3332.4697265625,3127.977294921875,3135.551025390625
2022-02-09,3370.3388671875,3408.2078432233143,3317.3223007373595,3332.4698911516853,149000100,3221.02685546875,3171.797136579241,3160.7970703125,0.00225223295735133,74.24249010361594,39.9188230123882,11.227285993408357,28.691537018979844,3362.76513671875,3188.567626953125,3135.551025390625
2022-02-10,3385.486572265625,3408.207958656669,3370.338981338262,3408.207958656669,112521600,3264.3056989397323,3190.190656389509,3170.3905517578123,0.004494416043917093,75.00007110656028,50.180837117385636,19.017996218203812,31.162840899181823,3370.3388671875,3332.4697265625,3082.53466796875
2022-02-11,3370.3388671875,3370.3388671875,3317.3223007373595,3347.617481566011,103418200,3305.420584542411,3205.3382742745534,3179.7315755208333,-0.004474306648331483,71.21218559322324,56.44065132883088,26.50252724032923,29.938124088501652,3385.486572265625,3362.76513671875,3082.53466796875
2022-02-14,3340.043701171875,3370.3388821348854,3317.322315449617,3370.3388821348854,105260000,3335.7157854352677,3221.02685546875,3187.3053629557294,-0.008988759649828926,72.30771367048757,58.285157466707005,32.85905328560479,25.426104181102218,3370.3388671875,3370.3388671875,3127.977294921875
2022-02-15,3355.19140625,3370.3389972488712,3324.896224252257,3362.765201749436,96658500,3359.5191824776784,3240.5023367745534,3193.6168701171873,0.00453518170220657,79.03227651322152,60.27442897735318,38.34212842395447,21.93230055339871,3340.043701171875,3385.486572265625,3188.567626953125
2022-02-16,3347.617431640625,3385.4864071116726,3340.043636546416,3385.4864071116726,89636300,3361.6831403459823,3258.3548583984375,3200.1808349609373,-0.0022573897260425024,77.04917513008895,60.5418952464579,42.78208178845516,17.75981345800274,3355.19140625,3370.3388671875,3332.4697265625
2022-02-17,3332.4697265625,3340.0435213955966,3287.0269575639204,3324.8959317294034,118305100,3357.355224609375,3272.420479910714,3204.977571614583,-0.00452492119767145,72.41377585529428,58.85314852517695,45.99629513579952,12.856853389377427,3347.617431640625,3340.043701171875,3362.76513671875
2022-02-18,3355.19140625,3362.765201749436,3309.748633253386,3332.470019751693,127058000,3355.1913016183034,3288.1090785435267,3211.7940022786456,0.006818270397594306,73.77049093698295,58.67192085793249,48.531420280226115,10.140500577706376,3332.4697265625,3355.19140625,3370.3388671875
2022-02-21,3400.63427734375,3400.63427734375,3362.765298754176,3377.912890190006,133717300,3357.3552594866073,3310.83047921317,3219.3678059895833,0.013544047296109474,84.99994627526405,61.48637982859054,51.122412189899,10.363967638691541,3355.19140625,3347.617431640625,3385.486572265625
2022-02-22,3355.19140625,3385.4865882477425,3347.6176107505644,3362.765201749436,109060900,3355.191336495536,3330.3059605189733,3225.6793131510417,-0.013363057414467305,77.27267843205823,59.365668452498085,52.77106344241882,6.594605010079263,3400.63427734375,3332.4697265625,3370.3388671875
2022-02-23,3393.060302734375,3423.355484008789,3377.912712097168,3423.355484008789,160827800,3362.76513671875,3349.240461077009,3234.010498046875,0.011286657570066971,76.92303114579468,60.04849124260363,54.22654900245579,5.821942240147841,3355.19140625,3355.19140625,3340.043701171875
2022-02-24,3324.89599609375,3385.486355931449,3309.7484061343253,3385.486355931449,217523600,3358.4372209821427,3358.978201729911,3239.8170817057294,-0.0200893295606015,63.63633255595307,54.46154456559816,54.27354811508427,0.1879964505138929,3393.060302734375,3400.63427734375,3355.19140625
2022-02-25,3446.076904296875,3446.076904296875,3340.043768780048,3370.3389503562844,301346400,3372.502859933036,3367.093000139509,3248.9056396484375,0.0364465259501332,61.90474972229457,59.130515834112884,55.24494165888999,3.8855741752228923,3324.89599609375,3355.19140625,3347.617431640625
2022-03-01,3506.6669921875,3680.864272576944,3506.6669921875,3673.290477777403,494657800,3397.38818359375,3377.3717041015625,3260.2663330078126,0.017582337705544404,64.17905062121841,66.94808704904881,57.58557073692175,9.362516312127056,3446.076904296875,3393.060302734375,3332.4697265625
2022-03-02,3453.650390625,3552.109721936677,3446.076595908717,3544.5359272203946,186635200,3411.4537527901784,3383.322527204241,3269.1024251302083,-0.015118801323483422,57.53421088654658,68.08077904950824,59.684612399439054,8.396166650069183,3506.6669921875,3324.89599609375,3355.19140625
2022-03-04,3536.962158203125,3582.4049268310023,3491.519389575248,3574.831132059689,292022600,3430.9291643415177,3394.1422119140625,3281.220491536458,0.024122814458659825,62.195075928815996,74.83831943730229,62.71535380701171,12.12296563029058,3453.650390625,3446.076904296875,3400.63427734375
2022-03-07,3423.355224609375,3506.666966801196,3423.355224609375,3468.797993077641,224515800,3440.6668526785716,3397.9290945870534,3291.0664225260416,-0.03211991774643852,53.684191238969305,70.21716897653096,64.21571684091556,6.001452135615395,3536.962158203125,3506.6669921875,3355.19140625
2022-03-08,3355.19140625,3453.6507477426635,3355.19140625,3408.20797474605,214870200,3435.257010323661,3399.011073521205,3298.6402262369793,-0.019911406759476113,51.000006769326184,60.35884428513327,63.44434232975911,-3.0854980446258367,3423.355224609375,3453.650390625,3393.060302734375
2022-03-09,3461.224365234375,3476.371955454219,3408.2077994649208,3430.9291847946865,191967100,3454.732491629464,3406.5848563058034,3308.738631184896,0.03160265574919463,56.24998740824206,60.40570520902929,62.836614905613146,-2.4309096965838535,3355.19140625,3536.962158203125,3324.89599609375
2022-03-10,3461.224365234375,3514.240931003829,3415.7815945748425,3514.240931003829,225575800,3456.896414620536,3414.699637276786,3320.099324544271,0.0,56.75675597187954,59.75403550314695,62.22009902511991,-2.4660635219729556,3461.224365234375,3423.355224609375,3446.076904296875
2022-03-11,3464.572265625,3496.0683771306817,3440.9501819957386,3464.572265625,275965300,3450.882882254464,3424.1355329241073,3332.8339111328123,0.0009672589920064478,57.96862574150109,58.82957937724177,61.54199509554429,-2.712415718302516,3461.224365234375,3355.19140625,3506.6669921875
2022-03-14,3559.060302734375,3574.8083571712527,3472.446003331547,3496.068084986864,212052100,3465.9414411272323,3438.697596958705,3348.21318359375,0.027272641430190925,61.31777576885388,64.97237506649935,62.2280710897353,2.7443039767640514,3464.572265625,3461.224365234375,3453.650390625
2022-03-15,3629.9267578125,3653.548840835141,3566.9345364187907,3582.682591767218,357755700,3479.222098214286,3455.0756312779017,3364.692374674479,0.019911563460635717,62.37971333138249,74.6978453128454,64.72202593435732,9.975819378488083,3559.060302734375,3461.224365234375,3536.962158203125
2022-03-16,3661.423095703125,3669.297123865927,3629.926983051915,3661.423095703125,226817000,3513.2317940848216,3476.9493233816966,3382.221443684896,0.008676852176930927,66.78653303373433,83.97878661606865,68.57337807069959,15.405408545369056,3629.9267578125,3464.572265625,3423.355224609375
2022-03-17,3661.423095703125,3700.793236517137,3629.926983051915,3692.9192083543344,224068000,3556.979178292411,3496.118094308036,3401.517724609375,0.0,65.34788944075305,90.2931561657042,72.91733368970051,17.37582247600369,3661.423095703125,3559.060302734375,3355.19140625
2022-03-18,3606.304931640625,3700.793270460904,3606.304931640625,3700.793270460904,257863400,3577.7049734933034,3516.218732561384,3418.9767333984373,-0.015053754406909148,66.33780829055348,89.81443937862969,76.29675482748635,13.517684551143333,3661.423095703125,3629.9267578125,3461.224365234375
2022-03-21,3614.178466796875,3645.674575439985,3590.5563853145427,3622.0524939576526,118791900,3599.5555594308034,3528.22598702567,3435.1834391276043,0.002183269386670572,61.23804860533059,89.04393826870137,78.84619151572936,10.197746752972009,3606.304931640625,3661.423095703125,3461.224365234375
2022-03-22,3653.548828125,3708.667021652748,3653.548828125001,3692.918966359106,177758500,3626.5522112165177,3538.717546735491,3450.6828125,0.010893308587225814,60.106183903829084,90.56617917719768,81.19018904802303,9.375990129174653,3614.178466796875,3661.423095703125,3464.572265625
2022-03-23,3661.423095703125,3692.9192083543344,3637.8010112147176,3685.045180191532,146545100,3641.175467354911,3553.5584542410716,3461.6479248046876,0.002155238084546429,65.2426484732402,91.35487155701367,83.22312554982116,8.131746007192504,3653.548828125,3606.304931640625,3559.060302734375
2022-03-24,3724.415283203125,3724.415283203125,3637.800974291424,3653.549030457188,206271600,3654.673828125,3566.9479631696427,3473.7029296875,0.01720429075075325,64.17455754352567,95.95672958613432,85.76984635708381,10.186883229050508,3661.423095703125,3614.178466796875,3629.9267578125
