date,close,high,low,open,volume
2021-04-22,3000.511474609375,3043.375861206678,3000.511474609375,3021.943667908027,118813822
2021-04-23,3036.231689453125,3057.6638824456563,2993.3673034680623,3000.5114317525017,120513461
2021-04-26,2957.646484375,3036.2313101029977,2950.502548843919,3029.087182711153,157367288
2021-04-27,2979.0791015625,3000.511486809083,2964.791036592236,3000.511486809083,146082083
2021-04-28,2950.5029296875,3014.799508931051,2950.5029296875,2979.0790592218864,126586116
2021-04-29,2971.935302734375,3000.5116258599905,2957.647045241168,2993.3674971133864,124711354
2021-04-30,2893.35009765625,2971.934928387905,2893.35009765625,2964.79080054118,257497837
2021-05-03,2864.77392578125,2907.6383113492934,2857.629797566314,2900.494374995143,124235705
2021-05-04,2900.494384765625,2907.63832114384,2864.7739354314053,2871.918063670407,84287635
2021-05-05,2921.926513671875,2950.502834141665,2914.782385589232,2936.214577976379,117321536
2021-05-06,2936.214599609375,2950.502855879932,2907.638278929044,2950.502855879932,86226199
2021-05-07,2893.35009765625,2957.646672694454,2886.2059698095245,2957.646672694454,83358229
2021-05-10,2893.35009765625,2921.926417182377,2893.35009765625,2893.35009765625,81377755
2021-05-11,2850.486083984375,2886.2065383941817,2843.3421465910646,2879.0624091400578,167031505
2021-05-17,2786.189208984375,2857.629918576632,2786.189208984375,2829.0535963675707,214824800
2021-05-18,2786.189208984375,2829.0535963675707,2779.0450804669117,2829.0535963675707,127276708
2021-05-19,2764.7568359375,2814.765348594008,2750.46857982948,2750.46857982948,135307947
2021-05-20,2771.901123046875,2807.621381645038,2729.0365441239696,2743.3248010518687,164832677
2021-05-21,2779.044921875,2821.909498672834,2757.6127294064745,2800.477114343526,121124632
2021-05-24,2886.20654296875,2900.494801499645,2793.3336299611906,2836.1980218322465,147190132
2021-05-25,2900.494384765625,2957.6468350952755,2886.2061282876225,2907.63832114384,168676803
2021-05-27,2821.91015625,2993.367927813029,2821.91015625,2957.6474708011856,622692705
2021-05-28,2907.63818359375,2979.078887021796,2871.917927810116,2886.205991751414,274099434
2021-05-31,3043.375732421875,3057.663796729426,2936.2145786025053,2950.5028347708385,326538660
2021-06-02,3043.375732421875,3129.104693849527,3021.9435400301577,3107.6723095970274,312257333
2021-06-03,3114.816650390625,3114.816650390625,3014.799617825304,3050.520068824688,173444725
2021-06-04,3100.528564453125,3136.248823353763,3064.808113691693,3129.1048866901115,138144236
2021-06-07,3036.231689453125,3107.6723967151584,3007.655368176154,3100.5284602915062,152755788
2021-06-08,3000.511474609375,3057.663926118849,2993.3673462228944,3057.663926118849,108888570
2021-06-09,3014.799560546875,3050.520010867603,2929.070594893601,2929.070594893601,107433795
2021-06-10,3071.9521484375,3086.240213189419,3043.3758270728736,3057.6638918247927,106984877
2021-06-11,3057.66357421875,3107.672083447159,3057.66357421875,3107.672083447159,57809408
2021-06-14,3107.67236328125,3107.67236328125,3057.663849549765,3093.3842987268763,133363443
2021-06-15,3021.943603515625,3107.6723748834984,3007.6553470471217,3107.6723748834984,200713646
2021-06-16,2864.77392578125,2979.079017916294,2864.77392578125,2964.790953347208,481002668
2021-06-17,2879.062255859375,2907.63857949366,2807.6215427040643,2843.341995212121,336253477
2021-06-18,2793.333251953125,2900.4944089899864,2793.333251953125,2900.4944089899864,325605954
2021-06-21,2814.765625,2836.19781940586,2757.612978677173,2771.90123618828,159544775
2021-06-22,2886.20654296875,2907.6387389042784,2800.477567365824,2814.7658258967185,132832794
2021-06-23,2814.765625,2907.638531378993,2814.765625,2893.3504657286862,178751767
2021-06-24,2850.486083984375,2864.7743424926234,2829.0538880828167,2857.630213238499,55421157
2021-06-25,2850.486083984375,2886.2065383941817,2850.486083984375,2879.0624091400578,83150216
2021-06-28,2807.621337890625,2850.485724284733,2807.621337890625,2843.341787792908,155357663
2021-06-29,2786.189208984375,2793.333337501839,2757.6128867753137,2757.6128867753137,133952393
2021-06-30,2814.765625,2836.19781940586,2779.045173083033,2786.1893018385867,124133954
2021-07-01,2814.765625,2836.19781940586,2793.3334305941403,2814.765625,105240907
2021-07-02,2850.486083984375,2879.0624091400578,2836.1980173369407,2857.630213238499,93832940
2021-07-05,2786.189208984375,2829.0535963675707,2771.901143810241,2807.621402675973,93466744
2021-07-06,2779.044921875,2821.909498672834,2779.044921875,2821.909498672834,60849751
2021-07-07,2729.036376953125,2814.7653376866992,2721.892248926799,2800.4770816340465,163599005
2021-07-08,2764.7568359375,2786.189028238749,2729.0363875282314,2779.0449001847387,162349164
2021-07-09,2714.74853515625,2764.7570517157224,2700.460277933089,2757.6129231041414,140611578
2021-07-12,2686.17236328125,2729.036753634093,2679.0282342688406,2714.748687470081,131702194
2021-07-13,2700.4599609375,2714.748216483424,2686.1718972523504,2714.748216483424,175683484
2021-07-14,2650.451904296875,2714.748681546655,2643.30796716086,2700.460423553012,115704508
2021-07-15,2721.892333984375,2743.3247187331035,2664.739883570125,2679.027948208491,139855425
2021-07-16,2743.32470703125,2757.612771608669,2721.892322373943,2750.4686433895668,108336691
2021-07-19,2700.4599609375,2750.4684716266843,2700.4599609375,2750.4684716266843,69326497
2021-07-21,2729.036376953125,2771.9009532503023,2721.892248926799,2750.4685691713235,111008747
2021-07-22,2786.189208984375,2793.333337501839,2743.32482160118,2764.7570152927774,93842180
2021-07-23,2764.7568359375,2821.909476648018,2736.180515582241,2814.765348594008,95960267
2021-07-26,2736.1806640625,2786.1891794327457,2729.0365356208104,2786.1891794327457,90198037
2021-07-27,2714.74853515625,2757.6129231041414,2693.3163411823043,2757.6129231041414,99741692
2021-07-28,2664.73974609375,2721.8921935594526,2657.5956182127456,2714.748257539225,77777283
2021-07-29,2693.316162109375,2743.3246753438866,2679.02790583621,2686.1720339727926,102817895
2021-07-30,2650.451904296875,2736.180876676313,2650.451904296875,2736.180876676313,113633172
2021-08-02,2671.883544921875,2693.315927464408,2643.3074185866985,2693.315927464408,105807637
2021-08-03,2679.028076171875,2700.4602700835226,2657.5958822602274,2671.8839475810605,87862477
2021-08-04,2750.468505859375,2750.468505859375,2693.316058546676,2707.6041224096566,91847406
2021-08-05,2893.35009765625,2921.926417182377,2786.1889473984675,2786.1889473984675,294149590
2021-08-06,2807.621337890625,2900.494430892244,2786.1891446935715,2893.35030253963,152456913
2021-08-09,2750.468505859375,2821.9094007566077,2729.036314134516,2814.7652728947287,102404178
2021-08-10,2729.036376953125,2779.044889415848,2721.892248926799,2779.044889415848,94349949
2021-08-12,2721.892333984375,2750.4686551218933,2714.7483975955856,2750.4686551218933,94464021
2021-08-13,2764.7568359375,2771.9009639915103,2729.0363875282314,2729.0363875282314,104829940
2021-08-16,2807.621337890625,2807.621337890625,2743.324758299464,2764.7569514965176,70083530
2021-08-18,2907.63818359375,2921.9264393958256,2807.621160422331,2850.4855441070026,247351372
2021-08-19,2771.901123046875,2871.9181540990003,2757.612866118976,2857.6298971711008,218214729
2021-08-20,2807.621337890625,2814.76546624324,2736.1806299468494,2771.901079849132,88330535
2021-08-23,2829.0537109375,2850.4859054970507,2807.62151637795,2843.341968551068,68133856
2021-08-24,2779.044921875,2829.053434921821,2736.180536937949,2821.909498672834,150882016
2021-08-25,2779.044921875,2786.1890499847696,2750.468601296705,2750.468601296705,86571495
2021-08-26,2764.7568359375,2786.189028238749,2743.3246436362515,2779.0449001847387,69144334
2021-08-27,2743.32470703125,2779.0449644051905,2736.180578812148,2779.0449644051905,79498923
2021-08-30,2814.765625,2814.765625,2743.324913026867,2750.46884992162,128539860
2021-08-31,2807.621337890625,2821.909594595854,2764.7569514965176,2814.76546624324,134879489
2021-09-01,2779.044921875,2807.621242453295,2771.9009856260136,2807.621242453295,97691477
2021-09-02,2764.7568359375,2779.0449001847387,2743.3246436362515,2757.61270788349,81242343
2021-09-03,2807.621337890625,2807.621337890625,2721.8923732416206,2750.4686947912887,165056860
2021-09-06,2750.468505859375,2843.3415924814663,2750.468505859375,2821.9094007566077,188929693
2021-09-07,2793.333251953125,2800.4771883910043,2764.7569306192427,2779.04499535579,140380354
2021-09-08,2931.264404296875,3049.143669885221,2923.4057865909854,3001.9919636498826,228087900
2021-09-09,2931.264404296875,2962.698875120434,2868.395462649757,2907.6885511792057,306319600
2021-09-10,2970.557373046875,2978.415990435888,2884.112581767733,2915.5470513237847,177033000
2021-09-13,2907.688720703125,2946.981811523437,2876.254248046875,2915.547338867188,169825000
2021-09-14,2907.688720703125,2931.2645751953123,2876.254248046875,2923.4059570312497,216363400
2021-09-15,2876.254150390625,2884.1127682878678,2844.8196788016567,2884.1127682878678,263544000
2021-09-16,2860.53662109375,2876.253855275584,2836.9607698209998,2868.3952381846666,194782800
2021-09-17,2836.96142578125,2860.537282505194,2805.526950149325,2852.678663597213,346529100
2021-09-20,2821.24365234375,2821.24365234375,2758.374713015756,2821.24365234375,357971300
2021-09-21,2805.52685546875,2813.38547411152,2750.5165249693628,2758.3751436121324,410533900
2021-09-22,2836.96142578125,2868.395901413175,2766.2338556094182,2766.2338556094182,416087300
2021-09-23,2962.698974609375,2962.698974609375,2821.243851153225,2829.1024691230105,432390800
2021-09-24,3001.991943359375,3033.426413970468,2962.698855095509,2978.4160904010555,634549600
2021-09-27,2946.9814453125,2986.27453125,2931.2642109375,2962.6986796875,380151200
2021-09-28,2923.40576171875,2962.6988499138943,2899.829908801664,2962.6988499138943,306827400
2021-09-29,2939.123046875,2946.981664647393,2899.8299580130347,2923.405811330214,143081800
2021-09-30,3025.568115234375,3041.2853521966317,2946.9819304230923,2954.8405489042207,416099000
2021-10-01,3064.86083984375,3080.578074919872,3009.850517077324,3025.5677521534453,359864700
2021-10-04,3119.871337890625,3151.305809808918,3057.002394054038,3064.861012033611,335762600
2021-10-05,3088.43701171875,3127.730103470897,3072.719775017891,3104.154248419609,236562700
2021-10-06,3237.750244140625,3261.326095432911,3080.577902192051,3080.577902192051,446708800
2021-10-07,3237.750244140625,3277.043329627769,3198.4571586534817,3261.326095432911,264905400
2021-10-08,3269.184814453125,3332.0537531926084,3245.608962425819,3292.760666480431,196631600
2021-10-11,3284.902099609375,3300.619334535736,3245.6090122934734,3269.1848646830144,146720100
2021-10-12,3316.336669921875,3332.0539053243483,3284.9021991169284,3284.9021991169284,241196000
2021-10-13,3363.488525390625,3379.205761490581,3316.3368170907565,3324.1954351407344,264629400
2021-10-14,3339.912841796875,3418.499026309743,3324.1956048943016,3363.488697150736,196989500
2021-10-15,3394.9228515625,3402.78146927445,3316.3366744429973,3339.9125275788483,318189600
2021-10-18,3465.650634765625,3465.650634765625,3410.6403072296625,3418.4989254490856,286829000
2021-10-19,3457.79150390625,3497.084589177912,3426.3570356889204,3497.084589177912,161256300
2021-10-21,3426.357177734375,3504.943351535622,3394.922708213876,3497.084734155497,319230200
2021-10-22,3457.79150390625,3457.79150390625,3394.922567471591,3410.639801580256,160459300
2021-10-25,3379.205810546875,3434.216137695312,3379.205810546875,3402.7816650390623,128240100
2021-10-26,3418.498779296875,3434.2160150637574,3355.6298362293464,3363.488454112788,108782400
2021-10-27,3371.347412109375,3410.640505490603,3347.7715560806378,3402.781886814357,258038300
2021-10-28,3332.053955078125,3379.205661989608,3300.619483803803,3308.4781016223837,159645200
2021-10-29,3339.912841796875,3379.205934053309,3316.336986443015,3379.205934053309,155011100
2021-11-01,3324.195068359375,3402.781240188202,3316.3364511764926,3402.781240188202,102079300
2021-11-02,3308.478271484375,3355.629980816694,3308.478271484375,3355.629980816694,124799700
2021-11-03,3371.347412109375,3379.2060307856204,3308.4784626994096,3339.9129374043923,100486300
2021-11-04,3339.912841796875,3410.640407858456,3339.912841796875,3402.781789407169,119591100
2021-11-05,3332.053955078125,3355.6298085338663,3308.4781016223837,3355.6298085338663,74347000
2021-11-08,3324.195068359375,3347.770919908023,3316.3364511764926,3339.9123027251403,79465600
2021-11-09,3339.912841796875,3339.912841796875,3316.336986443015,3324.1956048943016,92453200
2021-11-10,3339.912841796875,3347.771460248162,3308.478367991728,3324.1956048943016,69475400
2021-11-11,3339.912841796875,3379.205934053309,3324.1956048943016,3371.3473156020223,149637700
2021-11-12,3316.336669921875,3371.346993830532,3308.4780522206383,3355.6297584280583,80234400
2021-11-15,3269.184814453125,3316.3365185077373,3253.4675797682544,3316.3365185077373,220142300
2021-11-16,3245.609130859375,3277.043601860434,3237.75051310911,3237.75051310911,163555000
2021-11-17,3300.619384765625,3300.619384765625,3269.184914434524,3277.043532017299,126523700
2021-11-18,3284.902099609375,3292.7607170725555,3253.467629756654,3261.326247219834,114881200
2021-11-19,3363.488525390625,3371.347143440603,3316.3368170907565,3316.3368170907565,182167700
2021-11-22,3363.488525390625,3387.064379540559,3339.9126712406905,3387.064379540559,151514000
2021-11-23,3308.478271484375,3363.488599038747,3300.619653262322,3363.488599038747,104294200
2021-11-24,3308.478271484375,3324.195507928481,3292.761035040269,3300.619653262322,111072800
2021-11-25,3316.336669921875,3339.912523025585,3284.9021991169284,3284.9021991169284,123609400
2021-11-26,3269.184814453125,3316.3365185077373,3261.326197110689,3292.760666480431,148652500
2021-11-29,3277.043701171875,3292.7609371487183,3206.316139276079,3261.3264651950312,164312800
2021-11-30,3214.1748046875,3316.3368400443155,3214.1748046875,3261.326513313723,316653200
2021-12-01,3206.31591796875,3284.902092428769,3198.4573005227485,3214.174535414752,163457900
2021-12-02,3300.619384765625,3316.336619931176,3190.598738606771,3190.598738606771,139281800
2021-12-03,3277.043701171875,3316.3367911139835,3277.043701171875,3308.478173125562,93227100
2021-12-06,3229.891845703125,3316.336639627053,3229.891845703125,3300.6194043681567,106610000
2021-12-07,3324.195068359375,3324.195068359375,3269.184748079196,3292.7605996278444,182048000
2021-12-08,3308.478271484375,3339.912744372588,3277.0437985961626,3339.912744372588,143230200
2021-12-09,3292.7607421875,3316.3365947568614,3269.184889618138,3316.3365947568614,90471500
2021-12-10,3245.609130859375,3269.1849841101694,3245.609130859375,3245.609130859375,122999200
2021-12-13,3269.184814453125,3300.6192838228667,3269.184814453125,3277.0434317955605,86848900
2021-12-14,3245.609130859375,3269.1849841101694,3245.609130859375,3261.326366359905,100110000
2021-12-15,3300.619384765625,3324.1952375139517,3253.4676792689734,3261.326296851749,124522800
2021-12-16,3253.4677734375,3316.336715919384,3237.750537817029,3316.336715919384,136646600
2021-12-17,3229.891845703125,3253.467698591469,3214.174610444229,3214.174610444229,153165400
2021-12-20,3237.750244140625,3245.608861238054,3190.598541556053,3198.4571586534817,89198900
2021-12-21,3206.31591796875,3237.750387752757,3206.31591796875,3222.033152860754,109561800
2021-12-22,3182.739990234375,3229.8916937934027,3182.739990234375,3222.033076533565,104738000
2021-12-23,3222.033447265625,3229.892065429688,3190.598974609375,3214.1748291015624,72736800
2021-12-24,3198.45751953125,3237.750609451781,3182.7402835630373,3222.033373483569,59795000
2021-12-27,3190.59912109375,3229.892213718057,3190.59912109375,3198.457739618612,65491200
2021-12-28,3214.1748046875,3229.8920408962413,3198.457568478759,3214.1748046875,52952500
2021-12-29,3206.31591796875,3222.033152860754,3198.4573005227485,3214.174535414752,27676500
2021-12-30,3229.891845703125,3253.467698591469,3190.598757555885,3206.315992814781,146989400
2022-01-03,3284.902099609375,3292.7607170725555,3214.174542440752,3237.750394830293,90842500
2022-01-04,3269.184814453125,3308.477901165302,3269.184814453125,3300.6192838228667,93950000
2022-01-05,3308.478271484375,3324.195507928481,3245.60932570795,3284.9024168182154,174376400
2022-01-06,3269.184814453125,3332.0537531926084,3253.4675797682544,3332.0537531926084,137280000
2022-01-07,3292.7607421875,3300.6193597106203,3261.326272095018,3277.043507141259,101275000
2022-01-10,3284.902099609375,3308.477951998916,3284.902099609375,3292.7607170725555,70722600
2022-01-11,3261.326416015625,3284.9022696253764,3245.6091802757905,3284.9022696253764,99404900
2022-01-12,3269.184814453125,3284.902049137996,3245.608962425819,3277.0434317955605,65907000
2022-01-13,3292.7607421875,3292.7607421875,3277.043507141259,3284.9021246643792,103522400
2022-01-14,3284.902099609375,3308.477951998916,3269.1848646830144,3292.7607170725555,110213800
2022-01-17,3308.478271484375,3308.478271484375,3284.9024168182154,3300.619653262322,102957100
2022-01-18,3292.7607421875,3332.0538298031024,3253.467654571897,3332.0538298031024,120275000
2022-01-19,3245.609130859375,3308.4780728614937,3245.609130859375,3308.4780728614937,109954700
2022-01-20,3245.609130859375,3269.1849841101694,3229.891895358845,3245.609130859375,86394600
2022-01-21,3277.043701171875,3277.043701171875,3229.891993241344,3245.609229218188,84972500
2022-01-24,3237.750244140625,3269.18471253034,3222.033009945768,3253.4674783354826,76709900
2022-01-25,3198.45751953125,3229.891991467675,3143.447193642506,3222.033373483569,185007800
2022-01-26,3214.1748046875,3222.03342279187,3167.0230960612776,3167.0230960612776,97589500
2022-01-27,3253.4677734375,3253.4677734375,3190.598830955616,3198.4574487658515,80682900
2022-01-28,3253.4677734375,3277.0436268682065,3214.1746843863225,3277.0436268682065,84812100
2022-01-31,3198.45751953125,3277.043699372313,3198.45751953125,3277.043699372313,78498500
2022-02-02,3198.45751953125,3237.750609451781,3190.598901547144,3237.750609451781,81546300
2022-02-03,3245.609130859375,3284.902219610699,3245.609130859375,3284.902219610699,157898800
2022-02-04,3308.478271484375,3308.478271484375,3261.3265621520563,3277.0437985961626,236602900
2022-02-07,3457.79150390625,3465.650120960582,3316.336396928267,3332.053631036932,468016600
2022-02-08,3489.226318359375,3575.671114534945,3457.791847022804,3497.084936193517,310878100
2022-02-09,3497.0849609375,3536.3780503862363,3442.07463570927,3457.791871488764,149000100
2022-02-10,3512.802001953125,3536.3778543152266,3497.0847670450576,3536.3778543152266,112521600
2022-02-11,3497.0849609375,3497.0849609375,3442.07463570927,3473.5091072682585,103418200
2022-02-14,3465.650634765625,3497.0851076433178,3442.0747801073558,3497.0851076433178,105260000
2022-02-15,3481.36767578125,3497.0849113378245,3449.933204668101,3489.226293559537,96658500
2022-02-16,3473.50927734375,3512.802368716417,3465.6506590692165,3512.802368716417,89636300
2022-02-17,3457.79150390625,3465.650120960582,3410.639801580256,3449.9328868519174,118305100
2022-02-18,3481.36767578125,3489.226293559537,3434.215969111526,3457.7918224463883,127058000
2022-02-21,3528.51953125,3528.51953125,3489.226440701559,3504.943676920935,133717300
2022-02-22,3481.36767578125,3512.802146894399,3473.509058002963,3489.226293559537,109060900
2022-02-23,3520.660888671875,3552.0953608921595,3504.9436525617325,3552.0953608921595,160827800
2022-02-24,3449.93310546875,3512.8020458873148,3434.2158703641085,3512.8020458873148,217523600
2022-02-25,3575.67138671875,3575.671386718749,3465.650728665865,3497.0852023952607,301346400
2022-03-01,3638.540283203125,3819.288504614943,3638.540283203125,3811.4298862926894,494657800
2022-03-02,3583.52978515625,3685.691818505002,3575.6711672063457,3677.8332005550974,186635200
2022-03-04,3669.974365234375,3717.1260701410265,3622.822660327724,3709.2674526565847,292022600
2022-03-07,3552.09521484375,3638.540009895257,3552.09521484375,3599.246921235481,224515800
2022-03-08,3481.36767578125,3583.529706898984,3481.36767578125,3536.3780002292606,214870200
2022-03-09,3591.388427734375,3607.105663741965,3536.378101707809,3559.9539557191947,191967100
2022-03-10,3591.388427734375,3646.398753760941,3544.236719711604,3646.398753760941,225575800
2022-03-11,3594.861572265625,3627.542132013495,3570.351152454723,3594.861572265625,275965300
2022-03-14,3692.903564453125,3709.2438457117673,3603.032017530593,3627.542439418557,212052100
2022-03-15,3766.4345703125,3790.944990509761,3701.0734497864696,3717.413729917977,357755700
2022-03-16,3799.115478515625,3807.285619329637,3766.434915259576,3799.115478515625,226817000
2022-03-17,3799.115478515625,3839.9661825856856,3766.434915259576,3831.7960417716736,224068000
2022-03-18,3741.92431640625,3839.9660015522654,3741.92431640625,3839.9660015522654,257863400
2022-03-21,3750.094482421875,3782.775044360192,3725.584060968137,3758.264622906454,118791900
2022-03-22,3790.945556640625,3848.136545641669,3790.945556640625,3831.796263069942,177758500
2022-03-23,3799.115478515625,3831.7960417716736,3774.605056073589,3823.625900957661,146545100
2022-03-24,3864.4765625,3864.4765625,3774.605014534884,3790.945295983087,206271600
2022-03-25,3848.136474609375,3888.9871802846337,3799.115627799064,3888.9871802846337,137104800
2022-03-28,3864.4765625,3872.6467032241017,3815.455718155391,3864.4765625,106801800
2022-03-29,3831.795654296875,3880.8164942239137,3815.455374321195,3880.8164942239137,93155100
2022-03-30,3848.136474609375,3872.6468980145305,3831.7961923392713,3872.6468980145305,83364400
2022-03-31,3807.285400390625,3880.816663488298,3807.2854003906255,3839.9659617673688,158650000
2022-04-01,3864.4765625,3864.4765625,3782.775155258985,3831.7959996035934,145105000
2022-04-04,3839.966064453125,3864.476486141124,3807.28550220246,3864.476486141124,103902000
2022-04-05,3839.966064453125,3872.64662670379,3815.4556427651264,3864.476486141124,76154300
2022-04-06,3758.2646484375,3831.7959132982337,3758.2646484375,3831.7959132982337,111009800
2022-04-07,3782.775390625,3815.455955554805,3774.605249392549,3815.455955554805,91942500
2022-04-08,3766.4345703125,3799.115130575515,3758.264430246746,3782.774850444008,125657900
2022-04-11,3733.75439453125,3774.605099066602,3733.75439453125,3758.264817252462,109861100
2022-04-12,3766.4345703125,3766.4345703125,3717.413729917977,3717.413729917977,96961200
2022-04-13,3766.4345703125,3790.944990509761,3750.094290180992,3790.944990509761,112327600
2022-04-14,3709.24365234375,3766.434633767552,3701.0735121403495,3758.264493564152,150659600
2022-04-18,3717.414306640625,3741.924730640453,3709.244165307349,3717.414306640625,82795100
2022-04-19,3733.75439453125,3758.264817252462,3709.243971810038,3717.4141127171088,148475600
2022-04-20,3962.51806640625,3978.858347092461,3758.264557828608,3766.4346981717135,404383100
2022-04-21,3921.667724609375,3962.518430074056,3888.987160237631,3962.518430074056,208253300
2022-04-22,3880.81640625,3962.517804276316,3856.305986842105,3880.81640625,174349500
2022-04-25,3954.34765625,3962.517796035641,3815.4552798941113,3839.965699251033,235752400
2022-04-26,4036.0498046875,4068.730369907642,3946.178250332111,3954.348391637146,262734300
2022-04-27,3962.51806640625,4027.879189151095,3962.5180664062495,4003.368768121778,191955100
2022-04-28,3978.858642578125,4027.87948827724,3970.6885016282727,3978.858642578125,193821200
2022-05-09,3701.07373046875,3888.986966232064,3701.07373046875,3880.816825546703,561600400
2022-05-10,3701.07373046875,3701.07373046875,3480.47993196399,3480.47993196399,435782800
2022-05-11,3668.393310546875,3741.9245795778816,3660.22316954343,3717.414156567546,205233800
2022-05-12,3529.500732421875,3668.393122355144,3513.160451253256,3668.393122355144,207373600
2022-05-13,3472.31005859375,3562.1816130514703,3472.31005859375,3472.31005859375,336711300
2022-05-17,3635.712646484375,3692.9036319346906,3488.6501124692763,3488.6501124692763,272650400
2022-05-18,3635.712646484375,3701.0737727133073,3619.3723649271415,3676.5633503774575,129716500
2022-05-19,3627.54248046875,3643.882761912303,3513.1605103638794,3554.011213972762,132614900
2022-05-20,3619.372314453125,3668.393158441204,3603.032033123765,3627.542455117805,122101000
2022-05-23,3537.671142578125,3627.542695853782,3529.501001371247,3603.032272233148,175709000
2022-05-24,3643.8828125,3676.563375840807,3529.500840807175,3529.500840807175,165758600
2022-05-25,3554.01123046875,3635.712638065733,3554.01123046875,3619.372356546336,138961700
2022-05-27,3709.24365234375,3709.24365234375,3627.5422503097466,3676.563091530149,209962100
2022-05-30,3619.372314453125,3709.243861764602,3586.691751794406,3709.243861764602,193724500
2022-05-31,3782.775390625,3782.775390625,3635.7128484408745,3652.0531309057774,379626500
2022-06-02,3660.22314453125,3758.2648359026234,3660.22314453125,3709.243990216936,225697500
2022-06-03,3692.903564453125,3733.7542675997306,3684.733423823804,3701.073705082446,117643300
2022-06-06,3619.372314453125,3684.733439770563,3594.861892459085,3652.052877111844,157277700
2022-06-07,3594.861572265625,3643.882411887429,3594.861572265625,3643.882411887429,133318000
2022-06-08,3652.052734375,3652.052734375,3578.5214712667785,3594.861751957494,150604000
2022-06-09,3668.393310546875,3692.90373355721,3660.22316954343,3676.56345155032,161768800
2022-06-10,3594.861572265625,3652.0525518243967,3562.181012517756,3652.0525518243967,222410400
2022-06-13,3545.841064453125,3554.01120515463,3480.479938841086,3480.479938841086,164017200
2022-06-14,3562.18115234375,3603.031853632096,3513.1603107977357,3513.1603107977357,150381800
2022-06-15,3635.712646484375,3635.712646484375,3562.181379476825,3562.181379476825,160729900
2022-06-16,3619.372314453125,3701.0737210999214,3603.032033123765,3611.202173788445,240023000
2022-06-17,3570.3515625,3594.861985125858,3554.011280749428,3570.3515625,185763100
2022-06-20,3594.861572265625,3603.0317122025926,3545.8407326438214,3594.861572265625,95058800
2022-06-21,3578.521728515625,3619.372433179045,3578.521728515625,3619.372433179045,103964600
2022-06-22,3529.500732421875,3603.031997680664,3521.3305918375654,3603.031997680664,106208500
2022-06-23,3521.330810546875,3562.181516005656,3513.1606694551188,3513.1606694551188,127600700
2022-06-24,3545.841064453125,3554.01120515463,3521.3306423486106,3529.5007830501154,66083900
2022-06-27,3496.8203125,3537.6710170852803,3488.650171582944,3521.3307352511683,152306100
2022-06-28,3513.16064453125,3537.67106763263,3496.8203624636626,3529.500926598837,178535800
2022-06-29,3415.11865234375,3521.330476459704,3415.11865234375,3496.820055509869,228536100
2022-06-30,3390.6083984375,3447.7993834713857,3366.0979762801207,3366.0979762801207,239939100
2022-07-01,3382.438232421875,3431.459076370018,3357.9278104478035,3390.6083730798987,154659500
2022-07-04,3300.736572265625,3366.0976925085088,3235.375452022741,3341.587272417428,246853600
2022-07-05,3341.587646484375,3398.778633099022,3300.736941759627,3300.736941759627,180648400
2022-07-06,3333.417236328125,3349.757516898361,3284.3963946174176,3308.9068154727715,125309100
2022-07-07,3308.90673828125,3357.92757884838,3300.7365981867283,3300.7365981867283,172127500
2022-07-08,3431.458984375,3431.458984375,3308.9068777901784,3341.587439546131,112914000
2022-07-11,3366.09765625,3406.9483559617715,3349.7573763652917,3390.608076077063,80867700
2022-07-12,3357.927734375,3382.438155793796,3349.7575939020685,3366.097874847932,56085200
2022-07-13,3317.077392578125,3374.2683821053342,3292.566968495036,3357.9280993832745,165745200
2022-07-14,3325.247314453125,3341.587596096629,3276.226469522612,3276.226469522612,188729700
2022-07-15,3357.927734375,3366.097874847932,3308.9068915374087,3317.0770320103406,91362800
2022-07-18,3382.438232421875,3382.438232421875,3333.4173884737315,3357.9278104478035,135284500
2022-07-19,3357.927734375,3390.608296266728,3357.927734375,3390.608296266728,122905900
2022-07-20,3513.16064453125,3513.16064453125,3398.778670058139,3415.1189521257265,220223600
2022-07-21,3521.330810546875,3521.330810546875,3455.969681812826,3513.1606694551188,130405400
2022-07-22,3488.64990234375,3537.6707440628657,3488.64990234375,3537.6707440628657,86561100
2022-07-25,3472.31005859375,3513.1607651654413,3472.31005859375,3472.31005859375,60952800
2022-07-26,3537.671142578125,3554.0114249918806,3480.48015412998,3488.6502953368577,97709800
2022-07-27,3529.500732421875,3578.5215759277344,3513.160451253256,3578.5215759277344,88570800
2022-07-28,3562.18115234375,3594.861713374427,3545.840871828412,3545.840871828412,136421400
2022-07-29,3562.18115234375,3619.372134147434,3545.840871828412,3586.691573116758,228669400
2022-08-01,3562.18115234375,3603.031853632096,3537.670731570742,3586.691573116758,200791700
2022-08-02,3594.861572265625,3594.861572265625,3513.160172895952,3562.181012517756,173931000
2022-08-03,3578.521728515625,3611.2022922463616,3554.011305717573,3603.032151313677,103412300
2022-08-04,3562.18115234375,3586.691573116758,3554.011012086081,3578.5214328590887,120175700
2022-08-05,3562.18115234375,3594.861713374427,3529.500591313073,3562.18115234375,168879400
2022-08-08,3570.3515625,3594.861985125858,3545.841139874142,3562.181421624714,107242600
2022-08-09,3603.0322265625,3652.053073182398,3586.6919443558672,3594.862085459184,181747100
2022-08-10,3521.330810546875,3570.351657097412,3513.1606694551188,3554.011374913899,205341100
2022-08-11,3554.01123046875,3603.0320750269393,3545.841089709052,3578.5216527478447,193329000
